21.12.2020|02:03:31*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|02:03:16*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|02:03:03*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:59:51*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:59:00*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:57:57*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:57:51*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:57:28*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:57:21*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:57:11*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:56:56*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:56:27*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:56:14*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:56:07*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:55:37*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:55:16*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:55:08*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:55:00*+#+*mh*+#+*1*+#+*Baustein-FC10*+#+*
21.12.2020|01:54:37*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:54:21*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:51:49*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:50:25*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:48:15*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:46:29*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:46:03*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:44:27*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:42:34*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:42:23*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:41:52*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:40:46*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:40:23*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:40:23*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:38:45*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:37:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:37:17*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:36:55*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:36:00*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:35:54*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:35:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:35:41*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:35:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:34:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:34:40*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:34:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:34:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:34:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:34:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:33:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:33:53*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.12.2020|01:33:36*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:33:22*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:32:22*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:31:45*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:31:33*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
21.12.2020|01:30:56*+#+*mh*+#+*1*+#+*Baustein-FC11*+#+*
