11.12.2020|16:36:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:35:23*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:33:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:31:31*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:29:03*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:27:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:26:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:25:53*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:24:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:23:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:23:22*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:23:09*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:22:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:19:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:19:17*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:18:36*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:16:20*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:15:31*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:15:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:13:11*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:11:46*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:05:48*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:05:02*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:04:42*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:04:26*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:03:57*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:01:10*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:01:04*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:00:29*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
11.12.2020|16:00:14*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
