19.11.2020|09:00:25*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:39:05*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:38:52*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:36:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:35:30*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:33:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:30:03*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:28:55*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:28:15*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:27:44*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:27:12*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:22:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
19.11.2020|08:22:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:17:20*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:17:09*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:16:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:16:33*+#+*mh*+#+*1*+#+*Baustein-FB10*+#+*
18.11.2020|12:14:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:14:54*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
18.11.2020|12:14:24*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:13:55*+#+*mh*+#+*1*+#+*Baustein-FB10*+#+*
18.11.2020|12:12:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
18.11.2020|12:12:30*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
18.11.2020|12:12:24*+#+*mh*+#+*1*+#+*Baustein-FB10*+#+*
18.11.2020|12:08:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
17.11.2020|11:51:46*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
17.11.2020|11:49:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
17.11.2020|11:49:34*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
17.11.2020|11:48:52*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
17.11.2020|11:46:55*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
17.11.2020|11:46:01*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
