04.12.2020|08:57:14*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:56:43*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:56:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:55:48*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:54:47*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:54:15*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:53:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:52:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:52:01*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:51:46*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:50:34*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:49:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:49:26*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:48:05*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:47:31*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:42:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:40:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:40:34*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:40:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:37:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:36:10*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:34:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:34:11*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:32:57*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:31:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:31:10*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:29:41*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:27:36*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.12.2020|08:26:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
03.12.2020|09:09:35*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
03.12.2020|08:52:53*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
