21.01.2021|00:13:19*+#+*mh*+#+*1*+#+*Baustein-DB11*+#+*
21.01.2021|00:13:19*+#+*mh*+#+*1*+#+*Baustein-DB11*+#+*
21.01.2021|00:13:19*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
21.01.2021|00:13:19*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
21.01.2021|00:12:56*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:12:24*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:10:14*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:09:22*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:07:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:07:19*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:06:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:06:35*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:06:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:04:35*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:03:33*+#+*mh*+#+*1*+#+*Baustein-DB11*+#+*
21.01.2021|00:03:19*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:01:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
21.01.2021|00:01:30*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:59:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:58:56*+#+*mh*+#+*1*+#+*Baustein-DB11*+#+*
20.01.2021|23:58:12*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:56:26*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:54:31*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:53:35*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:53:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:52:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:51:26*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|23:51:08*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|23:50:42*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:48:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:47:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:46:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:40:17*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|23:37:45*+#+*mh*+#+*1*+#+*Baustein-DB11*+#+*
20.01.2021|23:37:40*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|23:37:07*+#+*mh*+#+*1*+#+*Baustein-DB11*+#+*
20.01.2021|23:36:09*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|23:36:09*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|23:36:08*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|23:35:29*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
