07.10.2020|22:05:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|22:03:50*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|22:02:25*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|22:02:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|22:01:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|22:01:22*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:58:43*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:58:09*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:57:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:51:37*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:51:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:51:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:49:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:49:05*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:48:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:46:07*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:43:31*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:43:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:40:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:39:03*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:28:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:27:06*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:26:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:25:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:25:04*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:18:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:18:01*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:17:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:14:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:11:30*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:10:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:09:25*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:07:56*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:06:09*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:06:00*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:04:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:03:11*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|21:01:37*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|20:53:55*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|20:48:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|20:11:46*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|20:11:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|20:09:37*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.10.2020|20:09:09*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
