20.01.2021|19:50:34*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:50:34*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:47:47*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:45:00*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:43:57*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:42:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:41:16*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:40:03*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:39:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:37:41*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:34:08*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:33:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:31:49*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:31:49*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:31:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:31:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:30:56*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:30:56*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:30:31*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:30:31*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:30:27*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:30:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:30:04*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:29:40*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:28:57*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:28:44*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:27:43*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:27:01*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:26:57*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:26:21*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
20.01.2021|19:16:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:16:28*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:15:54*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:15:38*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
20.01.2021|19:14:23*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
